gene,mean,variance,detected_fraction
DUSP23,1.2812540531158447,4.260960102081299,0.3048439181916039
BCL2A1,1.0060696601867676,4.2588067054748535,0.21894510226049516
DHX15,1.5793853998184204,4.257976531982422,0.4529601722282024
SRSF7,2.4590654373168945,4.257430076599121,0.6792249730893434
TXNL1,1.3576151132583618,4.256840229034424,0.34467168998923575
LYPLA2,1.3827670812606812,4.256525993347168,0.35134553283100106
BANF1,1.9379397630691528,4.253708839416504,0.5179763186221744
TMBIM1,1.4766318798065186,4.2524800300598145,0.398708288482239
RAB8A,1.4707366228103638,4.249798774719238,0.3993541442411195
WTAP,1.8550167083740234,4.245203495025635,0.5840688912809473
RBM6,2.281525135040283,4.244840621948242,0.6609257265877287
SEPT6,1.6677948236465454,4.244543075561523,0.4951560818083961
PSMC6,1.435664176940918,4.240671157836914,0.3935414424111948
IL2RB,1.2155665159225464,4.240214824676514,0.31280947255113023
WBP2,1.880692481994629,4.239834308624268,0.5222820236813778
BCAS2,1.3714395761489868,4.236685276031494,0.36318622174381054
CNOT7,1.8448829650878906,4.236572265625,0.5321851453175458
COPB2,1.4653366804122925,4.234060287475586,0.40129171151776105
ANXA11,1.6330236196517944,4.227933406829834,0.4544671689989236
IFNG,0.792271077632904,4.226524353027344,0.15156081808396124
NCSTN,1.503395438194275,4.225966930389404,0.413778256189451
SSB,1.8957165479660034,4.224514961242676,0.5227125941872982
CYBASC3,1.2301828861236572,4.224163055419922,0.3257265877287406
SERP1,2.1933608055114746,4.222775459289551,0.6234660925726587
NXF1,1.5304224491119385,4.222626209259033,0.43681377825618944
BABAM1,1.3837686777114868,4.221526622772217,0.35608180839612485
NUBP2,1.2560176849365234,4.220733642578125,0.3123789020452099
IER3,1.0785938501358032,4.218682289123535,0.2533907427341227
ILF3,2.428640127182007,4.218661785125732,0.6884822389666307
SIGMAR1,1.27632737159729,4.218447208404541,0.3190527448869752
MCM5,1.1656420230865479,4.211577892303467,0.2977395048439182
PLEKHJ1,1.1969828605651855,4.210848808288574,0.29580193756727663
ITPA,1.3335046768188477,4.210055351257324,0.33907427341227125
CUEDC2,1.198770523071289,4.209926605224609,0.28955866523143164
NT5C3,1.3618484735488892,4.205923557281494,0.37825618945102263
MYD88,1.2784717082977295,4.2042765617370605,0.33907427341227125
EIF4EBP1,1.2120236158370972,4.20222806930542,0.2869752421959096
TOMM20,2.0957388877868652,4.20166540145874,0.6045209903121637
GPM6B,1.1568012237548828,4.199594974517822,0.283745963401507
TRA2A,2.185434579849243,4.198409557342529,0.6620021528525296
ACTN4,1.9027966260910034,4.195988655090332,0.5506996770721205
AHCY,1.2748048305511475,4.19575309753418,0.3231431646932185
ST3GAL4,1.1927260160446167,4.194857597351074,0.2807319698600646
SMARCE1,1.650388479232788,4.193613529205322,0.4798708288482239
PQBP1,1.2773388624191284,4.193389892578125,0.3138858988159311
HLA-E,6.463115215301514,4.192514419555664,0.972443487621098
TMEM205,1.2578929662704468,4.1919379234313965,0.30355220667384286
FOXP1,1.8889771699905396,4.191595554351807,0.5980624327233585
AMICA1,0.9925132393836975,4.187000274658203,0.22131324004305705
C7orf50,1.3248538970947266,4.1866278648376465,0.3341227125941873
YWHAB,3.5169100761413574,4.181694030761719,0.857481162540366
CCNH,1.5487762689590454,4.178073883056641,0.4331539289558665
DDX24,2.044645071029663,4.177204132080078,0.6210979547900969
LSM2,1.3809783458709717,4.174713134765625,0.35758880516684605
GRHPR,1.3003426790237427,4.173453330993652,0.3369214208826695
P2RY10,0.9503554105758667,4.172323226928711,0.20731969860064586
FLOT2,1.369055151939392,4.172087669372559,0.379978471474704
PPP1R2,1.915765404701233,4.166911602020264,0.5821313240043057
LUC7L3,2.5195019245147705,4.165718078613281,0.6874058127018299
RCN1,1.381712555885315,4.165059566497803,0.3595263724434876
LOC374443,1.4404958486557007,4.160678386688232,0.41119483315392896
PMF1,1.2705127000808716,4.16039514541626,0.3242195909580194
PARP1,1.8883531093597412,4.160375595092773,0.5651237890204521
NUDT5,1.3203074932098389,4.153483867645264,0.3418729817007535
PIN1,1.4285215139389038,4.153232574462891,0.3705059203444564
NFKBIZ,1.6563267707824707,4.149577617645264,0.5453175457481163
SHKBP1,1.2508963346481323,4.147282600402832,0.33240043057050594
NDUFB1,1.510068416595459,4.1452789306640625,0.38772874058127016
SNRPE,1.8252710103988647,4.144024848937988,0.4893433799784715
FTH1,7.259439945220947,4.137507438659668,0.9651237890204521
UBE2V2,1.368850588798523,4.137274742126465,0.35694294940796556
PON2,1.2505762577056885,4.132085800170898,0.3143164693218515
RABGAP1L,1.7316629886627197,4.1315107345581055,0.6777179763186222
TIMMDC1,1.3836761713027954,4.131335258483887,0.36684607104413347
MRPL27,1.2375675439834595,4.128354549407959,0.29903121636167923
ACO2,1.4043068885803223,4.1267313957214355,0.3784714747039828
RHOT2,1.4528350830078125,4.124553680419922,0.4047362755651238
MYC,1.1626852750778198,4.121893405914307,0.2968783638320775
LTA4H,1.2863099575042725,4.1218461990356445,0.33993541442411196
VPS35,1.5916248559951782,4.121707439422607,0.45618945102260494
CYTH1,1.445934772491455,4.120266437530518,0.43853606027987085
TUBA1C,1.1980328559875488,4.12015438079834,0.3166846071044134
TRAPPC3,1.3448686599731445,4.11854887008667,0.33993541442411196
C19orf24,1.3488024473190308,4.118500232696533,0.3388589881593111
C5orf15,1.4776240587234497,4.114637851715088,0.40645855758880517
NECAP2,1.3242974281311035,4.114498138427734,0.3627556512378902
ITK,1.1725871562957764,4.1137590408325195,0.32508073196986004
MAP2K3,1.1766501665115356,4.1125054359436035,0.3063509149623251
SF3A3,1.4733723402023315,4.1119914054870605,0.43121636167922495
C9orf78,2.12760853767395,4.109755516052246,0.7369214208826695
FIBP,1.2907100915908813,4.10954475402832,0.32594187298170074
CDC42,4.143001556396484,4.106619834899902,0.8904198062432723
NSA2,1.7290337085723877,4.1059112548828125,0.502475780409042
SNX6,1.68303382396698,4.105660438537598,0.48783638320775025
TSPAN4,1.2324838638305664,4.1056108474731445,0.30226049515608183
COA4,1.2880566120147705,4.103271961212158,0.3222820236813778
CTNNA1,1.4321386814117432,4.101932525634766,0.3946178686759957
TYROBP,0.5940375924110413,4.100860595703125,0.09020452099031216
FBXW5,1.3271825313568115,4.098720073699951,0.3606027987082885
SELT,1.8352227210998535,4.098113059997559,0.5390742734122712
HSBP1,1.6274834871292114,4.095500469207764,0.44198062432723356
MATR3,2.7855160236358643,4.094993591308594,0.777395048439182
BNIP2,1.3831154108047485,4.093815803527832,0.395048439181916
CDKN1B,1.3684686422348022,4.089340686798096,0.3898815931108719
SMS,1.3009343147277832,4.08834171295166,0.3427341227125942
GIT2,1.6702828407287598,4.087872505187988,0.502475780409042
SCPEP1,1.3166248798370361,4.086829662322998,0.3403659849300323
NDUFA9,1.3346827030181885,4.085028648376465,0.3451022604951561
MRPL53,1.3978631496429443,4.081467151641846,0.35565123789020453
NCKAP1L,1.2651065587997437,4.080058574676514,0.34294940796555434
PA2G4,2.025587558746338,4.079643726348877,0.5885898815931109
NUCB1,1.7698369026184082,4.077250957489014,0.49278794402583426
HNRNPH3,1.7399120330810547,4.0763373374938965,0.5356297093649085
TMX4,1.3916590213775635,4.073582649230957,0.38729817007534983
TMEM106C,1.1768102645874023,4.0727763175964355,0.28396124865446715
ARHGAP4,1.4676861763000488,4.071132659912109,0.43724434876210977
NDUFA8,1.265594720840454,4.070648193359375,0.31065662002152855
QDPR,1.1312036514282227,4.070620059967041,0.2721205597416577
MRPL32,1.2204151153564453,4.069343090057373,0.3005382131324004
AP1M1,1.3365583419799805,4.068432331085205,0.3582346609257266
SRSF4,1.5255800485610962,4.067835807800293,0.4355220667384284
MRPL34,1.3723173141479492,4.0636162757873535,0.348762109795479
NCBP2,1.4096879959106445,4.062074661254883,0.3993541442411195
NEU1,1.3058174848556519,4.0611114501953125,0.33821313240043055
SEC31A,1.7369133234024048,4.059995651245117,0.5117330462863294
NUCB2,1.362628698348999,4.058766841888428,0.37115177610333694
PSMC4,1.3037172555923462,4.058166027069092,0.33756727664155006
C17orf89,1.288770318031311,4.057907581329346,0.3177610333692142
UBE2N,1.6601524353027344,4.057458400726318,0.47879440258342304
BZW2,1.1933797597885132,4.054961681365967,0.29903121636167923
KXD1,1.436274766921997,4.053844928741455,0.3844994617868676
EEF2,5.201093673706055,4.053544044494629,0.9362755651237891
OAS2,1.2088593244552612,4.053301811218262,0.3491926803013993
HPCAL1,1.2683898210525513,4.051232814788818,0.3289558665231432
IFNGR2,1.4445487260818481,4.0485358238220215,0.41227125941872983
EBP,1.1164958477020264,4.0460028648376465,0.27341227125941875
SDF2L1,1.128537893295288,4.045835971832275,0.26932185145317544
USP11,1.5589845180511475,4.04496431350708,0.469967707212056
CMTM7,1.1488186120986938,4.043749809265137,0.2902045209903122
GNL3,1.394280195236206,4.041309833526611,0.38772874058127016
MFSD10,1.3643790483474731,4.039583683013916,0.36232508073196984
CTSS,2.1193971633911133,4.034601211547852,0.8282023681377826
UROD,1.227011799812317,4.032827377319336,0.3061356297093649
ZNHIT3,1.1818110942840576,4.0325846672058105,0.2981700753498385
SNRNP40,1.2230844497680664,4.031979084014893,0.3203444564047363
SUPT4H1,1.5241502523422241,4.031779766082764,0.41894510226049514
MRPS15,1.2468823194503784,4.026317119598389,0.3078579117330463
RRAGA,1.2770731449127197,4.023809432983398,0.3233584499461787
SNRPF,1.6995820999145508,4.0225629806518555,0.46372443487621096
SNX5,1.51128351688385,4.0220136642456055,0.4426264800861141
HSD17B11,1.4141274690628052,4.020415782928467,0.3808396124865447
MRPS18B,1.4786841869354248,4.02009391784668,0.5007534983853607
SLC38A1,1.78290855884552,4.01963472366333,0.5451022604951561
IRF2,1.4049768447875977,4.019230365753174,0.41442411194833156
HSPB11,1.247333288192749,4.01786470413208,0.3130247578040904
RBM5,1.8031699657440186,4.016480445861816,0.5642626480086114
SFT2D2,1.2712340354919434,4.015671730041504,0.333692142088267
FAM127A,1.3766950368881226,4.013620376586914,0.36167922497308935
ITM2C,1.2574329376220703,4.01337194442749,0.32508073196986004
CDC26,1.2083847522735596,4.013127326965332,0.30979547900968785
IFNGR1,1.215454339981079,4.012338638305664,0.3444564047362756
DDX39B,2.1725945472717285,4.012300491333008,0.6260495156081808
SPPL2A,1.1537374258041382,4.011650562286377,0.30269106566200216
TCEA1,1.8696640729904175,4.011260509490967,0.5685683530678148
UBA3,1.3120492696762085,4.008507251739502,0.36878363832077504
NUDT22,1.151807427406311,4.0080437660217285,0.28482238966630785
COPS7A,1.3037817478179932,4.007928848266602,0.3392895586652314
NPIPL3,2.2077393531799316,4.00767707824707,0.6533907427341227
AK2,1.7626490592956543,4.0056071281433105,0.5590958019375672
PPP1CB,2.516986608505249,4.004658222198486,0.7560818083961248
CCNL1,2.089970350265503,4.003321170806885,0.6333692142088267
TCF25,2.003474712371826,4.003223419189453,0.6055974165769645
MGST3,1.7606017589569092,4.0032148361206055,0.5713670613562971
CCDC109B,0.9452713131904602,4.000773906707764,0.21657696447793326
EIF2B1,1.251822829246521,4.00008487701416,0.3270182992465016
BTN3A1,1.5265196561813354,3.997772216796875,0.568783638320775
CMC1,1.2632036209106445,3.9944143295288086,0.32831001076426264
RGS19,1.0174041986465454,3.993741273880005,0.238751345532831
PHPT1,1.5452773571014404,3.991238594055176,0.41657696447793324
AHNAK,2.2515621185302734,3.988649606704712,0.6992465016146394
PRKACB,1.450790286064148,3.988036632537842,0.444994617868676
NDUFA4,2.9401473999023438,3.9874441623687744,0.7905274488697525
TROVE2,1.4982331991195679,3.985826015472412,0.44757804090419806
CCDC53,1.2144113779067993,3.9842758178710938,0.310010764262648
DAP3,1.9582523107528687,3.9818925857543945,0.6736275565123789
GGNBP2,1.7913492918014526,3.978672504425049,0.5554359526372443
MRPL36,1.0687676668167114,3.9786500930786133,0.25403659849300325
POP5,1.076920986175537,3.978247880935669,0.2568353067814855
RAB13,1.2710576057434082,3.9776229858398438,0.31689989235737354
NARS,1.4044253826141357,3.9769232273101807,0.4047362755651238
ADH5,1.4431570768356323,3.9768178462982178,0.40129171151776105
TARDBP,1.729184865951538,3.976468324661255,0.5242195909580194
BLVRB,1.080637812614441,3.975858688354492,0.25145317545748114
LASP1,1.5792207717895508,3.9731621742248535,0.4777179763186222
TSR2,1.2577924728393555,3.972696542739868,0.33067814854682454
HLA-C,7.407560348510742,3.972048759460449,0.976318622174381
DEGS1,2.0300345420837402,3.9709885120391846,0.7233584499461787
SEPT7,2.6889843940734863,3.968498468399048,0.7636167922497309
PTDSS1,1.2832040786743164,3.9671168327331543,0.3696447793326157
CYB5R3,2.5918772220611572,3.966536521911621,0.8045209903121636
IST1,1.7789489030838013,3.9665331840515137,0.5442411194833154
STAT3,2.456521987915039,3.965137243270874,0.8122712594187298
C16orf54,1.5605262517929077,3.9607436656951904,0.62497308934338
PIAS1,1.3466862440109253,3.958815813064575,0.4040904198062433
PPHLN1,1.5138261318206787,3.9572136402130127,0.48310010764262645
ENSA,1.930336356163025,3.9561684131622314,0.5481162540365985
PRMT1,1.4558894634246826,3.9506635665893555,0.3963401506996771
GPR143,1.041290044784546,3.94911527633667,0.24370290635091496
CCDC47,1.5288883447647095,3.948477029800415,0.43487621097954793
ATXN10,1.5258742570877075,3.948171377182007,0.4310010764262648
C1orf56,1.4716544151306152,3.9447848796844482,0.4624327233584499
C21orf33,1.6559454202651978,3.94465708732605,0.48589881593110873
SS18L2,1.1624345779418945,3.944056987762451,0.29192680301399354
GLRX,1.051111102104187,3.943697929382324,0.24994617868675995
CERS2,1.3973560333251953,3.9417989253997803,0.37933261571582344
GARS,1.2773922681808472,3.941732883453369,0.3590958019375673
MRPL9,1.2420964241027832,3.937438726425171,0.32120559741657695
VTI1B,1.3122332096099854,3.9368607997894287,0.3504843918191604
ESYT1,1.4712140560150146,3.9360299110412598,0.44671689989235736
TUBB2A,1.0840810537338257,3.9348535537719727,0.25877287405812704
RAB5C,1.9169082641601562,3.9332797527313232,0.5653390742734122
BIN1,1.1654958724975586,3.9306561946868896,0.30893433799784714
FGD3,1.0916162729263306,3.929863214492798,0.2925726587728741
DPY30,1.264487624168396,3.9287960529327393,0.32680301399354145
RNF114,1.4443532228469849,3.9284167289733887,0.4133476856835307
CAPN1,1.3764011859893799,3.9277431964874268,0.3903121636167923
SET,3.533100128173828,3.923955202102661,0.8798708288482239
HK1,1.3111623525619507,3.923499822616577,0.3722282023681378
DPM3,1.1789847612380981,3.9230170249938965,0.283745963401507
CS,1.7053345441818237,3.920276403427124,0.5229278794402583
PILRB,1.598484992980957,3.9201250076293945,0.5046286329386437
PLD3,1.3784784078598022,3.9199790954589844,0.38191603875134555
CNOT8,1.217969536781311,3.918708324432373,0.3435952637244349
POLR3GL,1.2451444864273071,3.9139859676361084,0.334983853606028
PTBP1,1.9170737266540527,3.913266181945801,0.5698600645855759
TEKT4P2,1.277940273284912,3.9124748706817627,0.3586652314316469
MAX,1.8296374082565308,3.9105169773101807,0.5515608180839613
ROCK1P1,1.6047821044921875,3.9102461338043213,0.5702906350914962
RPP21,1.1684383153915405,3.9096145629882812,0.28805166846071045
TAF1D,1.863727331161499,3.9071078300476074,0.5524219590958019
NACA,6.20557975769043,3.9066596031188965,0.9347685683530678
NLRC5,1.6156591176986694,3.905959129333496,0.5095801937567277
AATF,1.2361258268356323,3.9025118350982666,0.33196986006458556
THYN1,1.0870096683502197,3.9020283222198486,0.2628632938643703
MED28,1.2578928470611572,3.900505781173706,0.33907427341227125
NEAT1,2.5533244609832764,3.898948907852173,0.7621097954790097
SUMO3,1.5302269458770752,3.8979430198669434,0.4208826695371367
APOC1,0.906282365322113,3.8969902992248535,0.19978471474703982
REXO2,1.2345929145812988,3.896355390548706,0.32120559741657695
PSENEN,1.1796666383743286,3.892817258834839,0.2936490850376749
CHTOP,1.4881443977355957,3.8926572799682617,0.43379978471474706
XBP1,1.0914568901062012,3.8920230865478516,0.2897739504843918
TSTA3,1.1722432374954224,3.8915295600891113,0.2977395048439182
MRPL28,1.1587637662887573,3.8891916275024414,0.2906350914962325
CACYBP,1.8443036079406738,3.8879499435424805,0.6030139935414424
STT3A,1.475173830986023,3.8861730098724365,0.4505920344456405
SPAG7,1.0559825897216797,3.8860507011413574,0.25468245425188374
SQRDL,1.0230834484100342,3.8858635425567627,0.2510226049515608
EXOSC10,1.5195884704589844,3.885467290878296,0.44908503767491925
CSK,1.2469507455825806,3.884936809539795,0.3629709364908504
MRPL10,1.283578634262085,3.884615421295166,0.4170075349838536
APH1A,1.4812581539154053,3.8820106983184814,0.4195909580193757
GORASP2,1.362657070159912,3.8812458515167236,0.3773950484391819
CAT,1.2432036399841309,3.8782360553741455,0.3534983853606028
OCIAD1,1.7376558780670166,3.8766701221466064,0.5651237890204521
HAT1,1.1349120140075684,3.8759355545043945,0.2897739504843918
ICOS,0.8095238208770752,3.8757901191711426,0.1939720129171152
PTK2B,1.2951347827911377,3.874849557876587,0.38729817007534983
SPOCK2,1.2402368783950806,3.874633312225342,0.356297093649085
IER3IP1,1.3336611986160278,3.8740837574005127,0.3642626480086114
PLIN2,1.1098333597183228,3.873565435409546,0.29321851453175457
FUBP1,1.8262425661087036,3.873549699783325,0.5903121636167923
FLJ31306,1.757411241531372,3.872551918029785,0.6346609257265877
KLHDC2,1.127190113067627,3.869992971420288,0.30118406889128096
BTN3A2,2.1852197647094727,3.869408369064331,0.7860064585575888
COPS5,1.1847890615463257,3.868558168411255,0.3143164693218515
HNRNPA2B1,3.818107843399048,3.865283250808716,0.8805166846071044
GOLGA7,1.319827675819397,3.8650455474853516,0.3717976318622174
ZNF331,1.4203417301177979,3.8642690181732178,0.6471474703982777
POLD4,2.519218921661377,3.8632802963256836,0.7956942949407966
RAB6A,1.6541149616241455,3.8617894649505615,0.49967707212055973
STARD7,1.6249672174453735,3.8571150302886963,0.516254036598493
CAPRIN1,1.6847261190414429,3.856194496154785,0.5102260495156081
HIST2H2AA3,1.3755580186843872,3.8522744178771973,0.3823466092572659
HIST2H2AA4,1.3755580186843872,3.8522744178771973,0.3823466092572659
MARS,1.3320138454437256,3.852081298828125,0.3868675995694295
NR1H2,1.2000874280929565,3.8503856658935547,0.3153928955866523
HLA-DQA2,1.028415560722351,3.8482890129089355,0.25317545748116255
GLO1,1.2704521417617798,3.8480443954467773,0.3483315392895587
ZC3H15,1.5619211196899414,3.846583127975464,0.46135629709364906
PBXIP1,1.5100212097167969,3.846547842025757,0.5067814854682454
MITF,1.1139990091323853,3.8439862728118896,0.2977395048439182
POLD2,1.184282898902893,3.8403584957122803,0.3044133476856835
PSMD1,1.356499195098877,3.8402810096740723,0.39483315392895585
B2M,9.795913696289062,3.8387012481689453,0.9954790096878364
DDB1,1.5809181928634644,3.8373239040374756,0.47491926803013995
RHEB,1.4873701333999634,3.8370745182037354,0.41270182992465015
RNF149,1.5815242528915405,3.8363349437713623,0.5201291711517761
SNW1,1.3845932483673096,3.834735870361328,0.41227125941872983
SH3KBP1,1.9367965459823608,3.8312885761260986,0.6241119483315393
S100A16,0.919518768787384,3.8311192989349365,0.20430570505920345
TGIF1,1.1955946683883667,3.831037998199463,0.3261571582346609
APEH,1.3464008569717407,3.8291754722595215,0.3851453175457481
AKIRIN1,1.6349233388900757,3.82895827293396,0.6178686759956943
MRPS26,1.1351757049560547,3.825634002685547,0.28396124865446715
CCDC115,1.1638504266738892,3.8253397941589355,0.302475780409042
LIMD2,1.9787359237670898,3.824378490447998,0.5967707212055974
CKS1B,1.0323079824447632,3.8240833282470703,0.24628632938643702
MAD2L2,1.1252361536026,3.824047088623047,0.27922497308934335
BIRC3,1.4910292625427246,3.8229832649230957,0.4703982777179763
SAP18,1.9892137050628662,3.8228025436401367,0.5817007534983853
FCER1G,0.5834154486656189,3.8224611282348633,0.09407965554359526
MARCH7,1.419266939163208,3.8214714527130127,0.4322927879440258
COMMD4,1.1285535097122192,3.819406270980835,0.2811625403659849
ADD3,1.5224437713623047,3.8191237449645996,0.48396124865446716
SLAMF7,1.389581322669983,3.8188912868499756,0.61248654467169
PTP4A1,1.6648259162902832,3.818601131439209,0.5125941872981701
TSPYL2,1.4830400943756104,3.8182554244995117,0.4505920344456405
JAK3,2.226114273071289,3.817809820175171,0.8635091496232508
TRAF5,1.5390584468841553,3.817133665084839,0.6346609257265877
UBA7,1.2170342206954956,3.8167619705200195,0.3539289558665231
RAB34,1.0019882917404175,3.8148512840270996,0.22691065662002152
NAMPT,1.412325143814087,3.8146045207977295,0.4454251883745963
ARL8B,1.4314427375793457,3.8141446113586426,0.42540365984930034
CHIC2,1.1428338289260864,3.8131728172302246,0.30462863293864373
